,TF,Target,Label
98,RAG2,TNFAIP2,1
99,RAG2,MYCN,1
100,RAG2,PPCDC,1
101,RAG2,TMEM176B,1
102,RAG2,PDGFC,1
103,RAG2,SLC16A10,1
104,RAG2,COQ8A,1
105,RAG2,APLP2,1
106,RAG2,NCKAP1,1
107,RAG2,DYNLL1,1
108,RAG2,TBXAS1,1
109,RAG2,MTUS1,1
110,RAG2,PARVG,1
111,RAG2,IRF8,1
112,RAG2,RPL41,1
113,RAG2,CD27,1
114,RAG2,TGM2,1
115,RAG2,HMGB2,1
116,RAG2,LTB,1
117,RAG2,ARID5A,1
118,RAG2,GBP4,1
119,RAG2,TRIB3,1
120,RAG2,PECAM1,1
121,RAG2,PRIM1,1
122,RAG2,DCK,1
123,RAG2,PRKCH,1
124,RAG2,MN1,1
125,RAG2,HID1,1
126,RAG2,GHR,1
127,RAG2,CAR2,1
128,RAG2,CTSL,1
129,RAG2,P2RX1,1
130,RAG2,MAML3,1
131,RAG2,GRAMD1A,1
132,RAG2,MPZL1,1
133,RAG2,PDZK1IP1,1
134,RAG2,MSMO1,1
135,RAG2,ST8SIA4,1
136,RAG2,ME2,1
137,RAG2,PSTPIP1,1
138,RAG2,RASA4,1
139,RAG2,ACAP1,1
140,RAG2,NRROS,1
141,RAG2,UHRF1,1
142,RAG2,FUCA2,1
143,RAG2,FDFT1,1
144,RAG2,GM1966,1
145,RAG2,YBX1,1
146,RAG2,ARHGAP27,1
147,RAG2,CDT1,1
148,RAG2,FADS1,1
149,RAG2,GPX1,1
150,RAG2,NOTCH1,1
151,RAG2,MAMDC2,1
152,RAG2,SLC9A9,1
153,RAG2,UBA7,1
154,RAG2,AMIGO2,1
155,RAG2,CISH,1
156,RAG2,HSPE1,1
157,RAG2,USP11,1
158,RAG2,RBPMS,1
159,RAG2,LRRC8C,1
160,RAG2,PAFAH2,1
161,RAG2,PPM1G,1
162,RAG2,TOP2A,1
163,RAG2,LSP1,1
164,RAG2,FSTL1,1
165,RAG2,MAN1A,1
166,RAG2,TM6SF1,1
167,RAG2,PRNP,1
168,RAG2,SLC39A13,1
169,RAG2,SLC43A2,1
170,RAG2,ELOVL5,1
171,RAG2,MLLT3,1
172,RAG2,CTSS,1
173,RAG2,5430427O19RIK,1
174,RAG2,VAMP5,1
175,RAG2,AFF3,1
176,RAG2,GAA,1
177,RAG2,EYA2,1
178,RAG2,RASIP1,1
179,RAG2,CNN3,1
180,RAG2,BPIFC,1
181,RAG2,MYC,1
182,RAG2,GIMAP8,1
183,RAG2,ZMIZ1,1
184,RAG2,REL,1
185,RAG2,TES,1
186,RAG2,IRAK3,1
187,RAG2,EMP1,1
188,RAG2,OTUB2,1
189,RAG2,LACTB,1
190,RAG2,UCP2,1
191,RAG2,GDA,1
192,RAG2,RCSD1,1
193,RAG2,KIF17,1
194,RAG2,HCK,1
195,RAG2,TRIM16,1
196,RAG2,PTGER2,1
197,RAG2,SPC24,1
198,RAG2,NSMF,1
199,RAG2,NLRC3,1
200,RAG2,CDK17,1
201,RAG2,ITGB5,1
202,RAG2,UNC93B1,1
203,RAG2,GPC1,1
204,RAG2,INHBA,1
205,RAG2,DACH1,1
206,RAG2,CPQ,1
207,RAG2,MCTP2,1
208,RAG2,GSN,1
209,RAG2,TRIM59,1
210,RAG2,CLEC12A,1
211,RAG2,PIRB,1
212,RAG2,RHOF,1
213,RAG2,PLD4,1
214,RAG2,ESAM,1
215,RAG2,CAMSAP2,1
216,RAG2,ZFP367,1
217,RAG2,SLC39A6,1
218,RAG2,KCNK5,1
219,RAG2,DUSP1,1
220,RAG2,SP100,1
221,RAG2,XRCC6,1
222,RAG2,TAPT1,1
223,RAG2,PLXNC1,1
224,RAG2,NAPSA,1
225,RAG2,PYGL,1
226,RAG2,HAAO,1
227,RAG2,HLF,1
228,RAG2,SAMSN1,1
229,RAG2,CORO7,1
230,RAG2,CTSB,1
231,RAG2,CRIP1,1
232,RAG2,KAZALD1,1
233,RAG2,GPR65,1
234,RAG2,SLC2A3,1
235,RAG2,POLA2,1
236,RAG2,IL17RA,1
237,RAG2,ARPP21,1
238,RAG2,PKIB,1
239,RAG2,VAV3,1
240,RAG2,ZBTB20,1
241,RAG2,GPR171,1
242,RAG2,TBC1D5,1
243,RAG2,LY9,1
244,RAG2,CD74,1
245,RAG2,CYFIP2,1
246,RAG2,MKI67,1
247,RAG2,ADGRL4,1
248,RAG2,PTPRE,1
249,RAG2,UAP1L1,1
250,RAG2,CD44,1
251,RAG2,DHRS3,1
252,RAG2,RNF125,1
253,RAG2,RASAL3,1
254,RAG2,CD9,1
255,RAG2,IGFBP4,1
256,RAG2,CCT2,1
257,RAG2,RASSF2,1
258,RAG2,IFI27,1
259,RAG2,TUBB4B,1
260,RAG2,TMEM268,1
261,RAG2,BLNK,1
262,RAG2,PANX1,1
263,RAG2,RFTN1,1
264,RAG2,NAV1,1
265,RAG2,SLC26A11,1
266,RAG2,FCHO2,1
267,RAG2,GSTT1,1
268,RAG2,TBXA2R,1
269,RAG2,VEGFC,1
270,RAG2,GIMAP5,1
271,RAG2,EVI2A,1
272,RAG2,DTL,1
273,RAG2,VLDLR,1
274,RAG2,P2RY14,1
275,RAG2,CSGALNACT1,1
276,RAG2,XPC,1
277,RAG2,CSF3R,1
278,RAG2,SPNS2,1
279,RAG2,CD81,1
280,RAG2,DEF8,1
281,RAG2,PLIN3,1
282,RAG2,GFI1B,1
283,RAG2,SLC16A2,1
284,RAG2,XDH,1
285,RAG2,CARD6,1
286,RAG2,NFIA,1
287,RAG2,SMPDL3A,1
288,RAG2,ARHGEF39,1
289,RAG2,AP1S2,1
290,RAG2,IFI27L2A,1
291,RAG2,NT5C3,1
292,RAG2,LAG3,1
293,RAG2,HDAC7,1
294,RAG2,SSTR2,1
295,RAG2,PRPS2,1
296,RAG2,SAT1,1
297,RAG2,SATB1,1
298,RAG2,LONP2,1
299,RAG2,PBLD2,1
300,RAG2,CCNG2,1
301,RAG2,ANXA5,1
302,RAG2,ITGB2,1
303,RAG2,RANBP1,1
304,RAG2,IL7R,1
305,RAG2,RNASE6,1
306,RAG2,SLC25A5,1
307,RAG2,ZFP62,1
308,RAG2,ITGAL,1
309,RAG2,PTGS1,1
310,RAG2,SELENOP,1
311,RAG2,AFDN,1
312,RAG2,DENND2D,1
313,RAG2,COX6A1,1
314,RAG2,SLFN2,1
315,RAG2,CAPG,1
316,RAG2,SPNS3,1
317,RAG2,ART4,1
318,CBFB,TPM4,1
319,CBFB,DCK,1
320,CBFB,CRIP1,1
321,CBFB,RUNX1T1,1
322,CBFB,PPP1R15A,1
323,CBFB,XPC,1
324,CBFB,RASIP1,1
325,CBFB,PDGFRB,1
326,CBFB,FLNA,1
327,CBFB,CKS1B,1
328,CBFB,CNN3,1
329,CBFB,VAMP1,1
330,CBFB,FRMD6,1
331,CBFB,GBP2,1
332,CBFB,PTGER2,1
333,CBFB,H2AFY,1
334,CBFB,CTTN,1
335,CBFB,KCTD12,1
336,CBFB,LAG3,1
337,CBFB,ARHGEF39,1
338,CBFB,CCDC112,1
339,CBFB,GNG11,1
340,CBFB,IFI213,1
341,CBFB,SLC16A10,1
342,CBFB,IGFBP4,1
343,CBFB,SSTR2,1
344,CBFB,CX3CL1,1
345,CBFB,H1F0,1
346,CBFB,AP1S2,1
347,CBFB,CHRNB1,1
348,CBFB,PDCD4,1
349,CBFB,CD55,1
350,CBFB,DUSP5,1
351,CBFB,FGD5,1
352,CBFB,SLCO3A1,1
353,CBFB,RGS19,1
354,CBFB,RNASE6,1
355,CBFB,SLC2A3,1
356,CBFB,TMSB4X,1
357,CBFB,DUSP6,1
358,CBFB,PLEK,1
359,CBFB,RNF38,1
360,CBFB,SLC25A5,1
361,CBFB,PEAR1,1
362,CBFB,PPCDC,1
363,CBFB,IL12A,1
364,CBFB,P2RX1,1
365,CBFB,N4BP3,1
366,CBFB,RASAL3,1
367,CBFB,LDHD,1
368,CBFB,CCNG2,1
369,CBFB,ITGB7,1
370,CBFB,KLRD1,1
371,CBFB,TFR2,1
372,CBFB,ITPR2,1
373,CBFB,MCM7,1
374,CBFB,NPDC1,1
375,CBFB,RAMP1,1
376,CBFB,NT5C3,1
377,CBFB,NAPSA,1
378,CBFB,RGS2,1
379,CBFB,RASSF2,1
380,CBFB,IFI209,1
381,CBFB,OTULINL,1
382,CBFB,DEPP1,1
383,CBFB,RUSC2,1
384,CBFB,FGFR3,1
385,CBFB,CLEC12A,1
386,CBFB,SLC18A2,1
387,CBFB,LCP1,1
388,CBFB,SAMSN1,1
389,CBFB,CDT1,1
390,CBFB,TAPT1,1
391,CBFB,GM2A,1
392,CBFB,NRROS,1
393,CBFB,PPM1G,1
394,CBFB,ERP29,1
395,CBFB,TSPAN13,1
396,CBFB,TMEM206,1
397,CBFB,RANBP1,1
398,CBFB,CAMSAP2,1
399,CBFB,CD53,1
400,CBFB,STXBP1,1
401,CBFB,LRRC8C,1
402,CBFB,CREG1,1
403,CBFB,GPR171,1
404,CBFB,MPL,1
405,CBFB,DENND2D,1
406,CBFB,ME2,1
407,CBFB,NDRG2,1
408,CBFB,CIPC,1
409,CBFB,TRIM59,1
410,CBFB,PANX1,1
411,CBFB,FGD2,1
412,CBFB,TOP2A,1
413,CBFB,SPNS2,1
414,CBFB,HNRNPAB,1
415,CBFB,UQCR11,1
416,CBFB,RORA,1
417,CBFB,PTP4A3,1
418,CBFB,PPIC,1
419,CBFB,ZYX,1
420,CBFB,DOK2,1
421,CBFB,LAPTM5,1
422,CBFB,PAFAH2,1
423,CBFB,GNG2,1
424,CBFB,EMB,1
425,CBFB,FUT8,1
426,CBFB,PSTPIP1,1
427,CBFB,IFI27,1
428,CBFB,DOCK10,1
429,CBFB,CFP,1
430,CBFB,MYCN,1
431,CBFB,CDK17,1
432,CBFB,CDK19,1
433,CBFB,DTL,1
434,CBFB,EYA2,1
435,CBFB,POLA2,1
436,CBFB,GOLM1,1
437,CBFB,SLAMF1,1
438,CBFB,BTG2,1
439,CBFB,RASA4,1
440,CBFB,JPT1,1
441,CBFB,MYC,1
442,CBFB,HDAC7,1
443,CBFB,PLXDC2,1
444,CBFB,ITGB5,1
445,CBFB,VAMP5,1
446,CBFB,MPZL1,1
447,CBFB,P2RY14,1
448,CBFB,CD69,1
449,CBFB,SELENOP,1
450,CBFB,ITGB2,1
451,CBFB,MLLT3,1
452,CBFB,GSTM1,1
453,CBFB,IRAK3,1
454,CBFB,KLF6,1
455,CBFB,ARPP21,1
456,CBFB,CD38,1
457,CBFB,CTSG,1
458,CBFB,VDR,1
459,CBFB,IL7R,1
460,CBFB,PLEKHB1,1
461,CBFB,GPR18,1
462,CBFB,NUDT19,1
463,CBFB,NPM1,1
464,CBFB,AMIGO2,1
465,CBFB,SGMS1,1
466,CBFB,KIF17,1
467,CBFB,SPC24,1
468,CBFB,ARHGEF28,1
469,CBFB,REL,1
470,CBFB,FUT7,1
471,CBFB,NEURL3,1
472,CBFB,GSN,1
473,CBFB,ITGAL,1
474,CBFB,IRF8,1
475,CBFB,CCL3,1
476,CBFB,LGMN,1
477,CBFB,DHRS3,1
478,CBFB,FCHO2,1
479,CBFB,SOCS2,1
480,CBFB,RP2,1
481,CBFB,GAS2L3,1
482,CBFB,HAAO,1
483,CBFB,KAZALD1,1
484,CBFB,PLCL1,1
485,CBFB,MCM4,1
486,CBFB,FOXO1,1
487,CBFB,GPX1,1
488,CBFB,GIMAP5,1
489,CBFB,ELOVL5,1
490,CBFB,ZNRF2,1
491,CBFB,TRIB3,1
492,CBFB,CARD6,1
493,CBFB,RHOF,1
494,CBFB,SCARF1,1
495,CBFB,VAV3,1
496,CBFB,CPXM1,1
497,CBFB,ZMIZ1,1
498,CBFB,CTSL,1
499,CBFB,CORO7,1
500,CBFB,NFE2,1
501,CBFB,SPNS3,1
502,CBFB,SATB1,1
503,CBFB,ARID5A,1
504,CBFB,MCTP2,1
505,CBFB,CSGALNACT1,1
506,CBFB,ANGPT1,1
507,CBFB,FCRL1,1
508,CBFB,MGAT1,1
509,CBFB,SLC9A9,1
510,CBFB,GGTA1,1
511,CBFB,DOCK11,1
512,CBFB,ELF1,1
513,CBFB,SLC44A2,1
514,CBFB,RAG2,1
515,CBFB,ICOS,1
516,CBFB,SLC26A11,1
517,CBFB,CTSW,1
518,CBFB,SLC43A2,1
519,CBFB,CD27,1
520,CBFB,KCNK5,1
521,CBFB,PYGL,1
522,CBFB,MAGED2,1
523,CBFB,DYNLL1,1
524,CBFB,LDHB,1
525,CBFB,CD7,1
526,CBFB,KBTBD11,1
527,CBFB,AKNA,1
528,CBFB,KIT,1
529,CBFB,PLK2,1
530,CBFB,CD33,1
531,CBFB,H2-DMA,1
532,CBFB,DEF8,1
533,CBFB,CMAH,1
534,CBFB,TESPA1,1
535,CBFB,HMGB2,1
536,CBFB,NCKAP1,1
537,CBFB,PARP8,1
538,CBFB,MAML3,1
539,CBFB,STARD4,1
540,CBFB,SSH2,1
541,CBFB,TMEM268,1
542,CBFB,ARHGDIB,1
543,CBFB,IL17RA,1
544,CBFB,MSMO1,1
545,CBFB,CTR9,1
546,CBFB,FADS1,1
547,CBFB,CD44,1
548,CBFB,LGALS1,1
549,CBFB,MAN1A,1
550,CBFB,PTPRE,1
551,CBFB,RFTN1,1
552,CBFB,LARS2,1
553,CBFB,ITSN1,1
554,CBFB,GPC1,1
555,CBFB,FAM171A1,1
556,CBFB,NHP2,1
557,CBFB,HACD4,1
558,CBFB,D630039A03RIK,1
559,CBFB,DPP4,1
560,CBFB,SNAP47,1
561,CBFB,RRAS,1
562,CBFB,IL18RAP,1
563,CBFB,SERPINB6A,1
564,CBFB,SLBP,1
565,CBFB,CAPG,1
566,CBFB,RCSD1,1
567,CBFB,UCP2,1
568,CBFB,KLHL4,1
569,CBFB,SERP1,1
570,CBFB,GBP4,1
571,CBFB,LAX1,1
572,CBFB,SCRN1,1
573,CBFB,SLC29A1,1
574,CBFB,APP,1
575,CBFB,TUBB4B,1
576,CBFB,TMEM176B,1
577,CBFB,SAT1,1
578,CBFB,SH2D5,1
579,CBFB,ZFP422,1
580,CBFB,PBLD2,1
581,CBFB,S100A6,1
582,CBFB,CLCA3A1,1
583,CBFB,CAR2,1
584,CBFB,ANKRD44,1
585,CBFB,TXNIP,1
586,CBFB,LY9,1
587,CBFB,COQ8A,1
588,CBFB,INHBA,1
589,CBFB,GIMAP4,1
590,CBFB,PDE1B,1
591,CBFB,FLT3,1
592,CBFB,TM6SF1,1
593,CBFB,TLR7,1
594,CBFB,USP11,1
595,CBFB,BTLA,1
596,CBFB,ARHGAP27,1
597,CBFB,TMEM14C,1
598,CBFB,NUCB2,1
599,CBFB,ARRDC4,1
600,CBFB,ARHGAP29,1
601,CBFB,ARHGAP15,1
602,CBFB,CCT2,1
603,CBFB,ELL2,1
604,CBFB,SLC39A6,1
605,CBFB,TYROBP,1
606,CBFB,LCK,1
607,CBFB,SLA,1
608,CBFB,SYK,1
609,CBFB,CTSB,1
610,CBFB,BDH2,1
611,CBFB,RNF213,1
612,CBFB,TSPAN2,1
613,CBFB,AMPD2,1
614,CBFB,SLFN2,1
615,CBFB,AFDN,1
616,CBFB,ENPP5,1
617,CBFB,TBXA2R,1
618,CBFB,EPSTI1,1
619,CBFB,CYFIP2,1
620,CBFB,PAQR5,1
621,CBFB,ATP1A3,1
622,CBFB,PTGS1,1
623,CBFB,ZFP37,1
624,CBFB,FAM171B,1
625,CBFB,NWD1,1
626,NOTCH1,TMEM246,1
627,NOTCH1,TRIB3,1
628,NOTCH1,PLXDC2,1
629,NOTCH1,TBXA2R,1
630,NOTCH1,VEGFC,1
631,NOTCH1,RHOJ,1
632,NOTCH1,HCK,1
633,NOTCH1,STXBP1,1
634,NOTCH1,ELOVL5,1
635,NOTCH1,RPL41,1
636,NOTCH1,PPIC,1
637,NOTCH1,HDAC7,1
638,NOTCH1,CCT2,1
639,NOTCH1,DPP4,1
640,NOTCH1,OCLN,1
641,NOTCH1,TFPI,1
642,NOTCH1,SERP1,1
643,NOTCH1,SCRN1,1
644,NOTCH1,H2AFY,1
645,NOTCH1,FADS1,1
646,NOTCH1,CAV2,1
647,NOTCH1,TTLL7,1
648,NOTCH1,RNASE6,1
649,NOTCH1,TMEM206,1
650,NOTCH1,TMEM14C,1
651,NOTCH1,PKIB,1
652,NOTCH1,RANBP1,1
653,NOTCH1,CAMK1D,1
654,NOTCH1,IL12A,1
655,NOTCH1,CDKN1C,1
656,NOTCH1,HMGB2,1
657,NOTCH1,CIPC,1
658,NOTCH1,DYNLL1,1
659,NOTCH1,DUSP6,1
660,NOTCH1,NCEH1,1
661,NOTCH1,CAMSAP2,1
662,NOTCH1,SLC6A15,1
663,NOTCH1,ZFP62,1
664,NOTCH1,APLP2,1
665,NOTCH1,MPZL1,1
666,NOTCH1,TXNIP,1
667,NOTCH1,ME2,1
668,NOTCH1,ZFP367,1
669,NOTCH1,GM2A,1
670,NOTCH1,GAS2L3,1
671,NOTCH1,RGS2,1
672,NOTCH1,GBP4,1
673,NOTCH1,IRF8,1
674,NOTCH1,CAVIN2,1
675,NOTCH1,LONP2,1
676,NOTCH1,ARPP21,1
677,NOTCH1,H1F0,1
678,NOTCH1,NCKAP1,1
679,NOTCH1,TIPIN,1
680,NOTCH1,CSGALNACT1,1
681,NOTCH1,PPCDC,1
682,NOTCH1,NRROS,1
683,NOTCH1,RPS27L,1
684,NOTCH1,CD244A,1
685,NOTCH1,MGAT1,1
686,NOTCH1,ITSN1,1
687,NOTCH1,RARB,1
688,NOTCH1,TUBB4B,1
689,NOTCH1,DTL,1
690,NOTCH1,MSMO1,1
691,NOTCH1,NR3C2,1
692,NOTCH1,NLRC3,1
693,NOTCH1,TSPAN3,1
694,NOTCH1,PRIM1,1
695,NOTCH1,FDFT1,1
696,NOTCH1,JPT1,1
697,NOTCH1,FOXO1,1
698,NOTCH1,COQ8A,1
699,NOTCH1,TRPC6,1
700,NOTCH1,ARID5A,1
701,NOTCH1,PPM1G,1
702,NOTCH1,PSTPIP1,1
703,NOTCH1,MCM5,1
704,NOTCH1,NFE2,1
705,NOTCH1,ZFP422,1
706,NOTCH1,FRMD6,1
707,NOTCH1,CKS1B,1
708,NOTCH1,LAX1,1
709,NOTCH1,MLLT3,1
710,NOTCH1,NT5C3,1
711,NOTCH1,SLC39A13,1
712,NOTCH1,PBLD2,1
713,NOTCH1,PDCD4,1
714,NOTCH1,FUT8,1
715,NOTCH1,JAM2,1
716,NOTCH1,PYGL,1
717,NOTCH1,GSN,1
718,NOTCH1,NHP2,1
719,NOTCH1,RAB27B,1
720,NOTCH1,XRCC6,1
721,NOTCH1,NDN,1
722,NOTCH1,KLF6,1
723,NOTCH1,LGMN,1
724,NOTCH1,MYO5A,1
725,NOTCH1,PAFAH2,1
726,NOTCH1,STK17B,1
727,NOTCH1,JAM3,1
728,NOTCH1,LDHB,1
729,NOTCH1,PDGFRB,1
730,NOTCH1,CDT1,1
731,NOTCH1,FLT3,1
732,NOTCH1,RNF38,1
733,NOTCH1,TRIM16,1
734,NOTCH1,YBX1,1
735,NOTCH1,MTUS1,1
736,NOTCH1,ANXA5,1
737,NOTCH1,TCAF1,1
738,NOTCH1,PLCL1,1
739,NOTCH1,VAMP1,1
740,NOTCH1,SLC18A1,1
741,NOTCH1,MCM4,1
742,MYC,ITSN1,1
743,MYC,PTGS1,1
744,MYC,SIGLECG,1
745,MYC,MTUS1,1
746,MYC,PRSS57,1
747,MYC,KCNK5,1
748,MYC,CRIP1,1
749,MYC,FUCA2,1
750,MYC,PAG1,1
751,MYC,KBTBD11,1
752,MYC,CLIP3,1
753,MYC,RNF213,1
754,MYC,PBX1,1
755,MYC,SLC9A9,1
756,MYC,LAPTM5,1
757,MYC,CD38,1
758,MYC,CD244A,1
759,MYC,ABCG2,1
760,MYC,ARHGAP15,1
761,MYC,SLC43A2,1
762,MYC,GDF3,1
763,MYC,MEF2C,1
764,MYC,RUSC2,1
765,MYC,MGAT1,1
766,MYC,TBC1D5,1
767,MYC,GPR65,1
768,MYC,ZFP658,1
769,MYC,EPSTI1,1
770,MYC,SEMA3D,1
771,MYC,RRAS,1
772,MYC,CD48,1
773,MYC,HLF,1
774,MYC,PYGL,1
775,MYC,PRR5,1
776,MYC,MPDZ,1
777,MYC,TRIM16,1
778,MYC,ADAMTSL5,1
779,MYC,EVI2A,1
780,MYC,ARHGAP18,1
781,MYC,GM1966,1
782,MYC,SLC44A2,1
783,MYC,ABHD17B,1
784,MYC,OTULINL,1
785,MYC,SDSL,1
786,MYC,GGT5,1
787,MYC,ZNRF2,1
788,MYC,SGMS1,1
789,MYC,ZFP367,1
790,MYC,CBX7,1
791,MYC,ACAP1,1
792,MYC,PRIM1,1
793,MYC,PKIA,1
794,MYC,PPCDC,1
795,MYC,CPNE8,1
796,MYC,PLXNA1,1
797,MYC,RUNX2,1
798,MYC,TGM2,1
799,MYC,TM6SF1,1
800,MYC,MEIS1,1
801,MYC,PEAR1,1
802,MYC,CTSS,1
803,MYC,F2R,1
804,MYC,SOCS2,1
805,MYC,CAPG,1
806,MYC,HID1,1
807,MYC,PLPPR3,1
808,MYC,GIMAP1,1
809,MYC,PKIB,1
810,MYC,NFE2,1
811,MYC,H2AFY,1
812,MYC,OBSCN,1
813,MYC,5430427O19RIK,1
814,MYC,POLA2,1
815,MYC,LGMN,1
816,MYC,ARPP21,1
817,MYC,NOTCH1,1
818,MYC,FADS1,1
819,MYC,EBI3,1
820,MYC,DEF8,1
821,MYC,RBPMS,1
822,MYC,PDGFC,1
823,MYC,IRF8,1
824,MYC,ATP1A3,1
825,MYC,MAGED2,1
826,MYC,TUBB4B,1
827,MYC,VAMP5,1
828,MYC,TEAD2,1
829,MYC,CSF1R,1
830,MYC,PSTPIP1,1
831,MYC,SLC16A10,1
832,MYC,TSPAN13,1
833,MYC,TSC22D3,1
834,MYC,HAAO,1
835,MYC,RASAL3,1
836,MYC,TALDO1,1
837,MYC,TXNIP,1
838,MYC,RHOF,1
839,MYC,SSH2,1
840,MYC,MAN1A,1
841,MYC,RFTN1,1
842,MYC,CDK17,1
843,MYC,ARHGDIB,1
844,MYC,CLEC14A,1
845,MYC,VAV3,1
846,MYC,TBXA2R,1
847,MYC,GSTT1,1
848,MYC,PDGFRB,1
849,MYC,VEGFC,1
850,MYC,RUNX1T1,1
851,MYC,TMEM14C,1
852,MYC,MYCN,1
853,MYC,GPR171,1
854,MYC,ZBTB20,1
855,MYC,CTNND2,1
856,MYC,FAM110C,1
857,MYC,UHRF1,1
858,MYC,CISH,1
859,MYC,PGRMC1,1
860,MYC,GBP4,1
861,MYC,LACTB,1
862,MYC,ARID5A,1
863,MYC,CHRNB1,1
864,MYC,FOXO1,1
865,MYC,ARHGAP27,1
866,MYC,TRAF1,1
867,MYC,TFPI,1
868,MYC,DOCK10,1
869,MYC,CCT2,1
870,MYC,DOK2,1
871,MYC,SH2D5,1
872,MYC,CD69,1
873,MYC,ANXA2,1
874,MYC,PLEK,1
875,MYC,TM4SF1,1
876,MYC,NSMF,1
877,MYC,ARL11,1
878,MYC,CLEC12A,1
879,MYC,GMNN,1
880,MYC,COQ8A,1
881,MYC,RPS27L,1
882,MYC,IGFBP4,1
883,MYC,CLU,1
884,MYC,PRNP,1
885,MYC,TRIB3,1
886,MYC,GBP2,1
887,MYC,NEO1,1
888,MYC,TMEM173,1
889,MYC,DPP4,1
890,MYC,SLFN2,1
891,MYC,ITGAL,1
892,MYC,CMAH,1
893,MYC,TOP2A,1
894,MYC,RARB,1
895,MYC,MCM7,1
896,MYC,VLDLR,1
897,MYC,CFP,1
898,MYC,SLC6A15,1
899,MYC,PDE1B,1
900,MYC,TYROBP,1
901,MYC,RASIP1,1
902,MYC,COX6A1,1
903,MYC,COX6A2,1
904,MYC,NAV1,1
905,MYC,RHBDF1,1
906,MYC,HACD4,1
907,MYC,KLF3,1
908,MYC,PKN3,1
909,MYC,MRVI1,1
910,MYC,H2-OB,1
911,MYC,ZFP37,1
912,MYC,SFRP1,1
913,MYC,ZFP612,1
914,MYC,VDR,1
915,MYC,COX7B,1
916,MYC,ATPIF1,1
917,MYC,DCK,1
918,MYC,TPM4,1
919,MYC,TRIM59,1
920,MYC,DUSP5,1
921,MYC,CCNG2,1
922,MYC,PLK2,1
923,MYC,ADGRG3,1
924,MYC,RORA,1
925,MYC,KIF17,1
926,MYC,CAVIN2,1
927,MYC,RCSD1,1
928,MYC,LRRC8C,1
929,MYC,CD63,1
930,MYC,HOXA9,1
931,MYC,TSPAN2,1
932,MYC,PPIC,1
933,MYC,GPX1,1
934,MYC,P2RY14,1
935,MYC,PAFAH2,1
936,MYC,SPI1,1
937,MYC,FUT7,1
938,MYC,TCAF1,1
939,MYC,GIMAP5,1
940,MYC,ICA1,1
941,MYC,APLP2,1
942,MYC,HSPE1,1
943,MYC,HSD3B7,1
944,MYC,ITGB5,1
